,NonStopwordsQuoteText,Topic,Topic_Prob,TopicWords,Batch
4198,בסערת נתנו למגיש הרביזיה אפשרות לנמק וכדי שנהיה ישרים ומסודרים חוזרים הרביזיה,נשים,0.9249161,"('0.017*""מעמד"" + 0.017*""לקידום"" + 0.017*""האישה"" + 0.010*""מגדרי"" + 0.009*""שירותים"" + 0.008*""פותחת"" + 0.008*""ולשוויון"" + 0.007*""הנוסח"" + 0.007*""נוסח"" + 0.007*""שינויים""',)",2
944,שאמר היושב-ראש נעסוק בסעיפים 1 ו-2 סעיפים שבמידה כזו עסקה בהם בישיבות הראשונות שהיו בפגרה שבהם נדון הקונספט הכללי ובמסגרת מסוים בסעיפים ייחוד כולו לנוסח ולמרכיבים ספציפית,נשים,0.9225396,"('0.017*""מעמד"" + 0.017*""לקידום"" + 0.017*""האישה"" + 0.010*""מגדרי"" + 0.009*""שירותים"" + 0.008*""פותחת"" + 0.008*""ולשוויון"" + 0.007*""הנוסח"" + 0.007*""נוסח"" + 0.007*""שינויים""',)",2
6909,תקן כליאה לפתחנו לשנה בשנות ה-90 כאמצעי להתמודד מצוקה במקומות כליאה בבתי-סוהר נקבע מנגנון תקן כליאה שחרור מנהלי שהמנגנון שמדי השר קובע באישור תקן כליאה עוברים מתייחס למספר המקומות בבתי-סוהר כשחורגים להתחיל בשחרור המנהלי כשהקריטריונים לשחרור קבועים,קורונה,0.9215698,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
2241,תכף בפעם הראשונה עבדתם עליי חייב מגן עליכם כלל פולקמן ביקשתם ממני לדחות בשבוע שתבואו בדברים אנשי המפעל שעד השנייה מכם דיבר איתם כועס מכם ביקשתם ממני לדחות הציעו תדחה יעבדו עליך אמרתי פתאום פולקמן דיבר איתי בשם האוצר אנשי האוצר דיברו איתי אמרו שיישבו המפעל לשנייה דיברתם איתם כועס עליכם ברמה האישית,ניצולי שואה,0.9173634,"('0.008*""האוצר"" + 0.005*""החלטה"" + 0.005*""לקיים"" + 0.005*""השואה"" + 0.005*""שרים"" + 0.004*""בסופו"" + 0.004*""ניצולי"" + 0.004*""הדברים"" + 0.003*""העניין"" + 0.003*""שואה""',)",2
4787,פי תקנון פינוי למלונית 50% מהמשפחה צריכים מאומתים קורונה שיוכלו לפנות במשפחות ברוכות משפחה עשר נפשות שחמש נפשות מאומתות קורונה מפנים מהמקום שבעצם גורם שניים-שלושה המשפחה כלל מהשניים העשרה חולים שבסופו יצטרכו לפנות לחכות שעשרה חולים הפינוי בזמן מוקדם כשיש אבא ילד ולחכות המשפחה חולת קורונה 50% מהמשפחה חולים בקורונה,בריאות,0.91682595,"('0.016*""החולים"" + 0.013*""הבריאות"" + 0.010*""חולים"" + 0.008*""בתי"" + 0.007*""הילד"" + 0.006*""נוער"" + 0.004*""הטיפול"" + 0.004*""לזכויות"" + 0.004*""בבתי"" + 0.003*""הדרכים""',)",2
6391,באחד מהפרסומים נאמר בכתבה העמותה הגדירה שהמטרה לסייע לנערות במצוקה מבתים הרוסים הנתונות בסכנת שמד בקיאה במושגים הלכתי וחיפשתי שמד הבנתי כפייה יהודי להמיר דתו התבוללות בכפייה,כלכלי,0.91666085,"('0.024*""שקלים"" + 0.022*""מיליון"" + 0.020*""האוצר"" + 0.019*""תקציב"" + 0.012*""שקל"" + 0.008*""ממשרד"" + 0.008*""אגף"" + 0.008*""התקציב"" + 0.008*""הכסף"" + 0.008*""מיליארד""',)",2
5891,הרפורמה שהתבצעה העבירה מסר לגמרי לתושבי הפריפריה העבירה לתושבי הנגב המסר לנסוע בזול לבאר שבע העבירה לתושבי הגליל המסר לנסוע בזול לחיפה תושבי הנגב תושבי הגליל למרכז הארץ לתל לירושלים נגבה מכם מחירים גבוהים בפועל מדיניות ניתוק הפריפריה מהמרכז בפועל מדיניות שמשאירה הפריפריה בפריפריה ומנתקת הפריפריה ממרכז הארץ,כלכלי,0.9162904,"('0.017*""הכלכלית"" + 0.014*""התקציב"" + 0.012*""התכנית"" + 0.010*""חקיקה"" + 0.010*""פרק"" + 0.007*""המדיניות"" + 0.007*""ההסדרים"" + 0.006*""ליישום"" + 0.005*""העוני"" + 0.005*""הלאומי""',)",2
12466,הבוקר נדון בתקנות הכרזת סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת בידוד בפיקוח טכנולוגי 4 התשפב-2021 ובתקנות סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת הגבלת פעילות ציבורי עסקי והוראות נוספות 11 התשפב-2021 התקנות המרכזיות התו הירוק,קורונה,0.9133966,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
22020,מחדש עוסקים הפיקוח שירותים פיננסיים קופות גמל 16 התשעו-2016 קראנו,נשים,0.91168076,"('0.017*""מעמד"" + 0.017*""לקידום"" + 0.017*""האישה"" + 0.010*""מגדרי"" + 0.009*""שירותים"" + 0.008*""פותחת"" + 0.008*""ולשוויון"" + 0.007*""הנוסח"" + 0.007*""נוסח"" + 0.007*""שינויים""',)",2
24064,מטרתו המיסים הגורמים הרלוונטיים ולראות ההסכמות סביב נקבל החלטות מתקדמים,נשים,0.91167396,"('0.017*""מעמד"" + 0.017*""לקידום"" + 0.017*""האישה"" + 0.010*""מגדרי"" + 0.009*""שירותים"" + 0.008*""פותחת"" + 0.008*""ולשוויון"" + 0.007*""הנוסח"" + 0.007*""נוסח"" + 0.007*""שינויים""',)",2
9941,מתחילים בהכנת השנייה והשלישית מבחינתי ישר למישהו הערות תיקונים נעשה,קורונה,0.9116619,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
3521,פותחים ישיבה נוספת סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת הגבלת פעילות ציבורי עסקי והוראות נוספות 5 התשפא–2021 התקנות נמצאות בפני,קורונה,0.9112967,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
3124,יושב הראש למנהלת כייף לבוא אליכם לבקר ולפעמים מתגעגעת האקשן,בריאות,0.9112489,"('0.016*""החולים"" + 0.013*""הבריאות"" + 0.010*""חולים"" + 0.008*""בתי"" + 0.007*""הילד"" + 0.006*""נוער"" + 0.004*""הטיפול"" + 0.004*""לזכויות"" + 0.004*""בבתי"" + 0.003*""הדרכים""',)",2
1113,רב בקשה להארכת זכיונות כריית פוספטים 5ג לחוק נכסי תשיא,קורונה,0.9106504,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
1778,בקצרה שבית העצמאות מנוהל מר חזי צביאל עומדים בפני שיפוץ ושימור המקום בעלות 70 מיליון שקל 40 מיליון תרומה יהודי מדרום אפריקה שביקר במהלך חג הסוכות ו-30 מיליון מממשלת במסגרת הפרויקט שימור ושיפוץ,כלכלי,0.9096507,"('0.024*""שקלים"" + 0.022*""מיליון"" + 0.020*""האוצר"" + 0.019*""תקציב"" + 0.012*""שקל"" + 0.008*""ממשרד"" + 0.008*""אגף"" + 0.008*""התקציב"" + 0.008*""הכסף"" + 0.008*""מיליארד""',)",2
22714,בישיבה שכבר התחילה סמכויות מיוחדות להתמודדות נגיף הקורונה הגבלת פעילות במקומות והשני סמכויות מיוחדות להתמודדות נגיף הקורונה הגבלת פעילות במקומות התשף-2020,קורונה,0.9074006,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
5275,נותן לחברי שהנתון ה-OECD הנתון מדבר ששיעור ההרוגים בתאונות דרכים במדינה עקבי הגבוה מדינות ה-OECD נתון שאומר דרשני בטח מחברי נתחיל בועז בועז שמחתי מלווה,בריאות,0.9070866,"('0.016*""החולים"" + 0.013*""הבריאות"" + 0.010*""חולים"" + 0.008*""בתי"" + 0.007*""הילד"" + 0.006*""נוער"" + 0.004*""הטיפול"" + 0.004*""לזכויות"" + 0.004*""בבתי"" + 0.003*""הדרכים""',)",2
234,שמשתתפת אתנו מנכלית החינוך כהן והידידים חבריי יגאל גואטה מאיר כהן בעצמו איש חינוך ניסיון אדיר מירב ארי החינוך הבלתי פורמלי והשיגעון כאחד שסתם הגיע למשרד החינוך מודה מרגיש לפגוש אנשי החינוך ולדבר חינוך,חינוך,0.9053571,"('0.091*""החינוך"" + 0.024*""התרבות"" + 0.022*""והספורט"" + 0.017*""חינוך"" + 0.012*""הלימודים"" + 0.012*""הספר"" + 0.011*""שנת"" + 0.010*""במערכת"" + 0.008*""מערכת"" + 0.007*""תלמידים""',)",2
21782,התקנות הראשונות שנעסוק בהן הכרזת סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת שעהבידוד בפיקוח טכנולוגי שנכנס לישראל התשפב-2011 היועץ המשפטי מילים,קורונה,0.90516764,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
6741,הצפת גרמה לכך שבניינים רבים החלו להיבדק ביוזמת רשויות ביוזמת התושבים עצמם יצר חדשה שבה אחראי לבניין שיכול 50 60 70 שעומד לקרוס,כלכלי,0.90372705,"('0.017*""הכלכלית"" + 0.014*""התקציב"" + 0.012*""התכנית"" + 0.010*""חקיקה"" + 0.010*""פרק"" + 0.007*""המדיניות"" + 0.007*""ההסדרים"" + 0.006*""ליישום"" + 0.005*""העוני"" + 0.005*""הלאומי""',)",2
15953,התכנית הכלכלית חקיקה ליישום המדיניות הכלכלית התקציב ו-2022 התשפא-2021,כלכלי,0.9028552,"('0.017*""הכלכלית"" + 0.014*""התקציב"" + 0.012*""התכנית"" + 0.010*""חקיקה"" + 0.010*""פרק"" + 0.007*""המדיניות"" + 0.007*""ההסדרים"" + 0.006*""ליישום"" + 0.005*""העוני"" + 0.005*""הלאומי""',)",2
12824,לקידום מעמד האישה ולשוויון מגדרי 27 ביולי באב תשף,נשים,0.90285176,"('0.017*""מעמד"" + 0.017*""לקידום"" + 0.017*""האישה"" + 0.010*""מגדרי"" + 0.009*""שירותים"" + 0.008*""פותחת"" + 0.008*""ולשוויון"" + 0.007*""הנוסח"" + 0.007*""נוסח"" + 0.007*""שינויים""',)",2
22263,הדין הפלילי סמכויות אכיפה מעצרים לקראת הקריאה השנייה והקריאה השלישית,קורונה,0.90283203,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
19103,מתחילים לשבת קצר בסוגיית סמכויות מיוחדות להתמודדות נגיף הקורונה,קורונה,0.9028288,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
16642,הכספים מהיר עלייה בריבית המשכנתאות חל שינוי על-פי בנק,כלכלי,0.90282744,"('0.024*""שקלים"" + 0.022*""מיליון"" + 0.020*""האוצר"" + 0.019*""תקציב"" + 0.012*""שקל"" + 0.008*""ממשרד"" + 0.008*""אגף"" + 0.008*""התקציב"" + 0.008*""הכסף"" + 0.008*""מיליארד""',)",2
3578,להפנות תשומת לכך בנוסח שהתפרסם ברשומות בנוסח שהופץ חמישי,קורונה,0.90278846,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
4813,שערורייה שעד הסכימה להקדיש שמוגדר 42 מיליון שקל לאבטחת,כלכלי,0.9027282,"('0.024*""שקלים"" + 0.022*""מיליון"" + 0.020*""האוצר"" + 0.019*""תקציב"" + 0.012*""שקל"" + 0.008*""ממשרד"" + 0.008*""אגף"" + 0.008*""התקציב"" + 0.008*""הכסף"" + 0.008*""מיליארד""',)",2
3956,דנים הבוקר מיוחדות להתמודדות נגיף הקורונה הוראת הגבלת פעילות ציבורי עסקי והוראות נוספות 13 התשפב-2021 במלים קצרות התו הירוק,קורונה,0.90176284,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
8796,המשולב האחרון במליאה וביום הגענו להבנות הקואליציה והאופוזיציה אחזור עליהן סיכמנו לנהל ערב ניהלנו מנהלים החל מעכשיו 1500 בשל הצום וביום בעזרת נחדש הדיונים הניתוב לוועדות החל מהשעה 1000 2100 בערב תתקיים במהלך הדיונים הללו בשעה 2100 בשעה 2100 נעשה הצבעות הסעיפים ואחרי שנגמור ההצבעות ובעזרת שייגמר נפתח המליאה ונמסור ההודעה לכנסת,נשים,0.9008644,"('0.017*""מעמד"" + 0.017*""לקידום"" + 0.017*""האישה"" + 0.010*""מגדרי"" + 0.009*""שירותים"" + 0.008*""פותחת"" + 0.008*""ולשוויון"" + 0.007*""הנוסח"" + 0.007*""נוסח"" + 0.007*""שינויים""',)",2
