,NonStopwordsQuoteText,Topic,Topic_Prob,TopicWords,Batch
3759,סך הכול מתוח מקצה לקצה דוגלים בהבאת חינוך לתוך החדרים לאחרונה פתחנו נשיונל גיאוגרפיק אדיר נותן לנערים ידע וצפייה משלים פינת החי שנמצאת הסוהר פינת החי מתפקדת בסיס יומי הנערים מטפלים בחיות שנמצאות בפינת החי סופו תהליך רבותיי מסתיים באזור 2300 הנערים הולכים לישון וקמים למחרת בבוקר כיבוי אורות נותן לנערים,נשים,0.98117137,"('0.016*""מעמד"" + 0.015*""האישה"" + 0.014*""לקידום"" + 0.010*""מגדרי"" + 0.009*""נשים"" + 0.008*""ולשוויון"" + 0.007*""פותחת"" + 0.004*""הנשים"" + 0.003*""מינית"" + 0.003*""שמחה""',)",6
4934,שהגשתי לתיקון חוזה הביטוח באה בעקבות מקרים אליהם נחשפתי ששילמו רכשו ביטוח וכשהם חלו הפכו בהיר לנכים התעסקו במחלה בנכות שבן כשזה נופל לוקח להתעשת להבין קורה אתו לטפל בעצמו נוצר שאותם כשהם ניגשו לתבוע הביטוח זכות שמוקנית ההתיישנות מוגדר לשלוש נוצר יכלו שמגיע מאחר ועברו שלוש מאז קרה המקרה,כלכלי,0.9808345,"('0.004*""הדברים"" + 0.004*""האוצר"" + 0.003*""גופים"" + 0.003*""הביטחון"" + 0.003*""להגנת"" + 0.003*""שוק"" + 0.003*""הרשות"" + 0.003*""המשרד"" + 0.003*""ההון"" + 0.003*""הגופים""',)",6
3369,אעבור רשימת הנוכחים ממשרד הכלכלה ממטה דיגיטלית עורכת הדין יערה למברגר ומר לירון מוליאן ליבסקינד ממשרד המשפטים עורך הדין עמית יוסוף ממשרד האוצר אייל טולדו רכז שירותים מיוחדים באגף התקציבים ממשרד הביטחון יעקב רשתיאן מרשות האוכלוסין וההגירה עורכת הדין אודליה אדרי צחי ממרכז השלטון המקומי ועורך דין רועי ב-זום,תחבורה,0.9804731,"('0.018*""התחבורה"" + 0.017*""הדין"" + 0.016*""המדע"" + 0.014*""הציבורית"" + 0.014*""והטכנולוגיה"" + 0.013*""ציבורית"" + 0.007*""עורכת"" + 0.007*""תחבורה"" + 0.006*""המקומי"" + 0.005*""העיר""',)",6
7772,שיר למעלות אשא עיני ההרים מאין יבא עזרי עזרי מעם שמים וארץ ייתן למוט רגלך; ינום שומרך הנה ינום יישן שומר שומרך צלך על-יד ימינך יומם השמש יככה וירח בלילה ישמרך מכל-רע ישמור את-נפשך ישמור צאתך ובואך מעתה עולם שפרק תהילים יביא ויעזור לכולנו להתמודד נתמודד ננצח סיפורה הציונות,כלכלי,0.9804357,"('0.003*""צריכים"" + 0.003*""מעונות"" + 0.003*""לעסקים"" + 0.002*""ימים"" + 0.002*""מצד"" + 0.002*""מדינה"" + 0.002*""הכלכלה"" + 0.002*""עליה"" + 0.002*""כפולה"" + 0.002*""לומדים""',)",6
6275,הסרטונים קשים מציפים הבעיות שכולכם שנמצא הקו וכולנו מכירים המציאות המאוד פשוטה נותנים הגיבורות במקרה הגיבורות כולן הנערות הנשים שמוצאות הכח האומץ אחריות אישית מנת להתמודד מחלת ההתמכרות שהן סובלות ממנה השלכות נוספות שהן מתמודדות מחלת ההתמכרות שנלווה לכך ובמקרים הרבים נחשפים אליהם ההשלכה התא המשפחתי שהתייחסנו אליו,נשים,0.98007554,"('0.024*""נשים"" + 0.007*""ציבור"" + 0.006*""אלימות"" + 0.006*""הכנסה"" + 0.005*""מוסדות"" + 0.005*""הנשים"" + 0.004*""לנשים"" + 0.003*""חייבת"" + 0.003*""במשפחה"" + 0.003*""רשימה""',)",6
2831,בעקבות הקודם שבו דיברנו שמעגנים הזכות העובד לצאת הבחירות המקדימות שהמעסיק ימנע היציאה לשם עוברת לאכסניה המפלגות שמוצע עובד במפלגה יוכל להיעדר מעבודתו שבו מתקיימות בחירות מקדימות בחירות מועמדי המפלגה לתפקיד יושב המפלגה ובמקרים למסור למעסיק הודעה עומד לצאת משך ההיעדרות הצפוי 14 ימים שהמעסיק יוכל להיערך בהתאמה,כלכלי,0.980069,"('0.003*""צריכים"" + 0.003*""מעונות"" + 0.003*""לעסקים"" + 0.002*""ימים"" + 0.002*""מצד"" + 0.002*""מדינה"" + 0.002*""הכלכלה"" + 0.002*""עליה"" + 0.002*""כפולה"" + 0.002*""לומדים""',)",6
4924,חייב לציין חבריי השרים לכלכלה לעובדי הפרטנרים הנציגים המגזרים השונים חייב לציין הציבור ונציגי הארגונים שמגינים הציבור ונציגי הארגונים שמאגדים הגופים השונים היבואנים התעשיינים ולשכות המסחר למיניהן משקיעים הרצינית כאיש במערכת חייב מופתע מהכנות והיושר האינטלקטואלי והמקצועי הגופים פונים אליו בשעות הלילה ובשעות לדיונים העבודה מקבלים התגובות הרציניות,כלכלי,0.9800662,"('0.003*""צריכים"" + 0.003*""מעונות"" + 0.003*""לעסקים"" + 0.002*""ימים"" + 0.002*""מצד"" + 0.002*""מדינה"" + 0.002*""הכלכלה"" + 0.002*""עליה"" + 0.002*""כפולה"" + 0.002*""לומדים""',)",6
8981,כאמור ננסה להתמקד בטכנולוגיות שמשמשות ללמידה מרחוק נבין כלים קיימים באלו טכנולוגיות שימוש מערכת החינוך כיצד מתבצע הליך איתור הטכנולוגיות ושילובם מהן נקודות החולשה שקיימות ונדרשות בחיזוק המיומנות הקיימת בקרב עובדי הוראה לשימוש בטכנולוגיות השונות במוגנות ילידנו בזמן הלמידה מרחוק היבטי אבטחת מידע הגנת פרטיות חדשנות בתחום,חינוך,0.97966516,"('0.007*""החינוך"" + 0.007*""גבוהה"" + 0.006*""הגבוהה"" + 0.006*""להשכלה"" + 0.004*""ההשכלה"" + 0.004*""במוסדות"" + 0.004*""מודה"" + 0.004*""התרבות"" + 0.004*""החשמל"" + 0.004*""האנרגיה""',)",6
8471,השאלה ציפייה מהשוכר לבדוק הפגמים המשפטיים הנכס בעקבות בישיבה הקודמת וההצעות שהועלו מצד נעשה בנוסח התיקון בסעיף 6א רבא מצמצם הציפייה מהשוכר לגלות פגמים משפטיים לשכירויות שטעונות רישום שכירויות ארוכות טווח עשר ומעלה שכירויות רציניות ומשמעותיות סביר להניח שחלק מהן שכירויות עסקיות כשמדובר טווחים שינוי מהדיון הקודם,חינוך,0.97966117,"('0.007*""החינוך"" + 0.007*""גבוהה"" + 0.006*""הגבוהה"" + 0.006*""להשכלה"" + 0.004*""ההשכלה"" + 0.004*""במוסדות"" + 0.004*""מודה"" + 0.004*""התרבות"" + 0.004*""החשמל"" + 0.004*""האנרגיה""',)",6
8201,הולכים לדון מתייחס לטיפול הרפואי בנשות קבע בהיריון במהלך שירותן הצבאי מאז בהיריון בעצמי קיבלתי מיני עדויות ותגובות נשים בהיריון עקבתי שקורה במקביל בצבא קראתי הראיון קרפר חודשים במוסף ידיעות אחרונות שאנשי הקבע מתכוונים לחזור לצבא במקביל דיברתי חגי טופולנסקי אכא מירב המגמה להחזיר אנשי הקבע לצבא,נשים,0.9796583,"('0.016*""מעמד"" + 0.015*""האישה"" + 0.014*""לקידום"" + 0.010*""מגדרי"" + 0.009*""נשים"" + 0.008*""ולשוויון"" + 0.007*""פותחת"" + 0.004*""הנשים"" + 0.003*""מינית"" + 0.003*""שמחה""',)",6
8147,אציין שענבר התקשרה ויצרה וציינה ובאמת בלילה שחררנו מהמליאה בעקבות האירוע המצער האסון המסוק חיל האוויר ליבנו המשפחות החלמה מהירה לפצוע ובמקום שבאמת התחלנו חודש ופתחנו שתהיה האת בריאות ושנה ברכה והצלחה וזו הברכה מכאן סיימנו ממשיכים איתנו נציגים הנציגים חברות יוזמות בכמה מילים המהיר אבתיסאם מראענה,תחבורה,0.9796571,"('0.018*""התחבורה"" + 0.017*""הדין"" + 0.016*""המדע"" + 0.014*""הציבורית"" + 0.014*""והטכנולוגיה"" + 0.013*""ציבורית"" + 0.007*""עורכת"" + 0.007*""תחבורה"" + 0.006*""המקומי"" + 0.005*""העיר""',)",6
8154,אביא נתונים שפרסם המשרד להגנת הסביבה בשנת שריפת עץ לחימום ביתי באמצעות קמינים תורמת 8% מפליטת חלקיקים נשימים מסוג PM10 ו-10% מפליטת חלקיקים עדינים נשימים M25 נקבל הסברים הדברים בהמשך מהגורמים המקצועיים ולפליטה חומרים המוכרים חשודים כמסרטנים בנזן השאר נבקש ממשרד הבריאות ומהמשרד להגנת הסביבה להרחיב הנקודה,כלכלי,0.97964746,"('0.004*""הדברים"" + 0.004*""האוצר"" + 0.003*""גופים"" + 0.003*""הביטחון"" + 0.003*""להגנת"" + 0.003*""שוק"" + 0.003*""הרשות"" + 0.003*""המשרד"" + 0.003*""ההון"" + 0.003*""הגופים""',)",6
5005,אוכלוסייה ברמה סוציו אקונומי 1 מרבית האוכלוסייה מקבלת פטור פי מקבלת 90% הנחות מארנונה גובים כ-90% כ-350 פר נפש 350 שקל להשקיע בשירותים מוניציפאליים תברואה ניקיון העיר רווחה ב-33% מתושבי העיר מטופלי רווחה מצינג להזרים 25% לאוכלוסייה מביא אותנו למצב הלחמנייה האשל בקושי מעניקים שירותים מינימאליים לאוכלוסייה,נשים,0.9796381,"('0.024*""נשים"" + 0.007*""ציבור"" + 0.006*""אלימות"" + 0.006*""הכנסה"" + 0.005*""מוסדות"" + 0.005*""הנשים"" + 0.004*""לנשים"" + 0.003*""חייבת"" + 0.003*""במשפחה"" + 0.003*""רשימה""',)",6
3078,אתן משל ממקום שהביא מאכל אמריקאי משובח שכר חנות במחיר יקר בשכונה רגילה בתל ארזה בירושלים מעשה החליט להרגיל לאכול הטוסט הבשרי שבאמריקה נפוץ אמרתי תפתח פיתה פלאפל פיצה שהבאת מאמריקה תרגיל לאכול ממה אוכלים ייחודי הסיפור נגמר בחובות ובחצי עמד בחנות בעיות הארנונה השלט חנות מיוחדת,בריאות,0.9796132,"('0.022*""החולים"" + 0.022*""בתי"" + 0.017*""הספר"" + 0.010*""הבריאות"" + 0.010*""בבתי"" + 0.010*""חולים"" + 0.005*""השואה"" + 0.005*""לבתי"" + 0.004*""קופות"" + 0.004*""ניצולי""',)",6
2066,שכן נענה אקריא התשובות למשרד חוזה ואין אחריות תשובתנו התאחרה היות וחשבנו ופעלנו מנת התשובה הציטוט השאלה לספקים כשביקשנו פירוט תקציבי מענה לשאילתה 1756 מעוניין למשרד חוזה ואין אחריות תשובתנו התאחרה היות וחשבנו שפעלנו מנת וככה השאילתות האחרות תשובה חוזה ואין אחריות ממשרד החקלאות ממשרד רוהמ,חינוך,0.97921675,"('0.007*""החינוך"" + 0.007*""גבוהה"" + 0.006*""הגבוהה"" + 0.006*""להשכלה"" + 0.004*""ההשכלה"" + 0.004*""במוסדות"" + 0.004*""מודה"" + 0.004*""התרבות"" + 0.004*""החשמל"" + 0.004*""האנרגיה""',)",6
